split_seed,train_seed,task,shots,support_resample,episode_hash,primary_oracle,top1_expert,top2_expert,top1_top2_accuracy_margin,exact_accuracy_tie,epsilon_accuracy,epsilon_optimal_size,epsilon_optimal_experts
36,4,bloodmnist,16,0,f3c341eeaeb0db7b18a7ed48cfa2a5fb4e90eddce52d439e9b72ca726437fb64,source_octmnist,source_octmnist,source_dermamnist,0.025000035762786865,False,0.01,1,source_octmnist
36,4,bloodmnist,16,1,7b5a73336c89ed078633823c200269d67b60e9e810c5d4e0ea2847ecb71f568b,source_breastmnist,source_breastmnist,source_octmnist,0.0,True,0.01,2,source_breastmnist|source_octmnist
36,4,bloodmnist,16,2,cdcc3146ab0a74d6e673444a89ac54ecc972ed7d7a1baedb4ce3f0d75d8bc076,source_dermamnist,source_dermamnist,source_breastmnist,0.0,True,0.01,2,source_breastmnist|source_dermamnist
36,4,bloodmnist,16,3,3ec74d7bd96bea65b164b58ed5284938105f11dd85add5f319182b927541c4d8,source_organmnist,source_organmnist,source_octmnist,0.018750011920928955,False,0.01,1,source_organmnist
36,4,bloodmnist,16,4,bef2d6aecff674a2b6ab015156c95fbb44cb3f4a859f397e278d0ec389ef4c34,source_dermamnist,source_dermamnist,shared,0.025000035762786865,False,0.01,1,source_dermamnist
36,4,bloodmnist,16,5,a70e13b902ff0dff574e76b98f7f5f6f6bfee6600d47e3f52c643946159aa6b7,source_breastmnist,source_breastmnist,source_octmnist,0.012499988079071045,False,0.01,1,source_breastmnist
36,4,bloodmnist,16,6,abd50a1ded2d22c070cfe9802b2a56d2a9f8c6b41c036e4903f0bdc553154291,source_organmnist,source_organmnist,source_breastmnist,0.006249964237213135,False,0.01,2,source_breastmnist|source_organmnist
36,4,bloodmnist,16,7,115753f7401d12adaaf5354c433da662308caa26986f57f35a572171d157db61,source_organmnist,source_organmnist,source_dermamnist,0.00625002384185791,False,0.01,4,source_breastmnist|source_dermamnist|source_octmnist|source_organmnist
36,4,bloodmnist,16,8,2468b8d86e9869eb6ac417da364f36fd5669ff7b7101c96d6f51c4b28c4521ca,source_dermamnist,source_dermamnist,source_octmnist,0.006249964237213135,False,0.01,2,source_dermamnist|source_octmnist
36,4,bloodmnist,16,9,9b4e78ee7f208da08e60bddae8b73ed1cf6008eeb7ae37fbbc9c52a104bcc2c7,shared,shared,source_organmnist,0.03125,False,0.01,1,shared
36,4,pathmnist,1,0,ba699fd8a4b327c3d6581e41aedc2ebd8c85bcb128868ad501b0118e31d7f32d,shared,shared,source_organmnist,0.016666710376739502,False,0.01,1,shared
36,4,pathmnist,1,1,dad789b03cac8e1fe1368e9aa61a975a32d24dd7610252c37886cab2d9c234e8,shared,shared,source_organmnist,0.03888893127441406,False,0.01,1,shared
36,4,pathmnist,1,2,80f353c3a86abe6e6192648491c803c858d8f0b544b78421e1d947de42c76d52,shared,shared,source_organmnist,0.011111080646514893,False,0.01,1,shared
36,4,pathmnist,1,3,31093aa091730c2e4b209b2459066e662b8f7bd8d597e58f4fa43d00d15e35d0,source_tissuemnist,source_tissuemnist,source_octmnist,0.0,True,0.01,2,source_octmnist|source_tissuemnist
36,4,pathmnist,1,4,f71df81684aa59613ed9f6614046280b2c06e3b0f6c50475b898d85f01461d39,shared,shared,source_dermamnist,0.005555570125579834,False,0.01,2,shared|source_dermamnist
36,4,pathmnist,1,5,ebbf3e6e482f70dcb00eb20d99b1206b1e3cf3aeac83ea8545978f098fd2bd6b,shared,shared,source_octmnist,0.016666650772094727,False,0.01,1,shared
36,4,pathmnist,1,6,c32636cff737d15de772cbe7246ec7de1281daa003512651212cba27a7742a66,source_octmnist,source_octmnist,shared,0.005555570125579834,False,0.01,2,shared|source_octmnist
36,4,pathmnist,1,7,6cfe5aad9f24a899f87c9fb75b3a177d3f09d7937ae4fa86b30537aa92181442,shared,shared,source_tissuemnist,0.027777791023254395,False,0.01,1,shared
36,4,pathmnist,1,8,24d6223a4edae48f400e544d6fb043d75215a0d8df7eb4f07d2c6c4d533ac93d,source_octmnist,source_octmnist,source_organmnist,0.0555555522441864,False,0.01,1,source_octmnist
36,4,pathmnist,1,9,2480a4994906ad4e24c5bc75831c9269a95e070fa33a4ec7201f318cedd3c77d,shared,shared,source_dermamnist,0.005555540323257446,False,0.01,2,shared|source_dermamnist
36,4,pathmnist,5,0,0a495b8ed80d8782509ae4d03efd42da032d2fe19df0e5f01640a8d34b38c44e,source_organmnist,source_organmnist,shared,0.005555570125579834,False,0.01,3,shared|source_breastmnist|source_organmnist
36,4,pathmnist,5,1,78b2e0cd4892b08c09b4c00fe1e8d72d6640e7808500c5e3ed80e4923c09256f,shared,shared,source_octmnist,0.0,True,0.01,2,shared|source_octmnist
36,4,pathmnist,5,2,eed540687778862619710ce71788a214963a6d9ff06330f70a211d98fd6aeb18,shared,shared,source_octmnist,0.011111080646514893,False,0.01,1,shared
36,4,pathmnist,5,3,c016dc6dd44be9606af43e6631365ef2f825a7907a8a9eed71e8de2ea8012d00,shared,shared,source_organmnist,0.011111140251159668,False,0.01,1,shared
36,4,pathmnist,5,4,3241206e756082c254c70e60bfb7a6380db78950b5247fd56d29a4ad74076c51,source_organmnist,source_organmnist,source_breastmnist,0.016666650772094727,False,0.01,1,source_organmnist
36,4,pathmnist,5,5,ff4f1e771e307dd75cb3bd9db5cf8d74f8f36ce1acc7569b21ec199c0fbc27b5,source_organmnist,source_organmnist,shared,0.005555570125579834,False,0.01,2,shared|source_organmnist
36,4,pathmnist,5,6,1594fcd4c01d2ef2e057549daca04cb9676b47ba1df6078d2dca7809b04b468f,shared,shared,source_organmnist,0.011111140251159668,False,0.01,1,shared
36,4,pathmnist,5,7,902ffa26333e7bb8e487da773a8e07af19c7951f860cd516d98b39fa3d72e72d,shared,shared,source_organmnist,0.0,True,0.01,4,shared|source_dermamnist|source_octmnist|source_organmnist
36,4,pathmnist,5,8,f756551aefc85dea6807734c1877d341a45f610ccdf9fa978601302f166874aa,source_octmnist,source_octmnist,shared,0.005555570125579834,False,0.01,3,shared|source_breastmnist|source_octmnist
36,4,pathmnist,5,9,584a3ab9b7707c860a010cc112a0257582c7ca51d860a4390700b1464303b59a,shared,shared,source_organmnist,0.03333336114883423,False,0.01,1,shared
36,4,pathmnist,16,0,af8d2a2faecd12141cd72281dc30bc306694dc769f87d92294f9d52e999960f5,source_octmnist,source_octmnist,source_organmnist,0.027777791023254395,False,0.01,1,source_octmnist
36,4,pathmnist,16,1,5da81391d49bb006cc237a744ff5de0aafeed57f10e9bd838cc2d9667a2e5aac,source_tissuemnist,source_tissuemnist,source_organmnist,0.011111140251159668,False,0.01,1,source_tissuemnist
36,4,pathmnist,16,2,8ba6c5aecb8819c0265c4b7cbd6956953ce3d863127842adc3c536b56ac37d2a,shared,shared,source_organmnist,0.03888887166976929,False,0.01,1,shared
36,4,pathmnist,16,3,caf3783e6d18af169f8e09f0cc5cb49c0c2cf9e468b28bd165df1b850186c4cf,source_organmnist,source_organmnist,shared,0.005555510520935059,False,0.01,2,shared|source_organmnist
36,4,pathmnist,16,4,9f26fca464729c55544544bae52097be26353903852df8811add3ca9b9fcff87,source_octmnist,source_octmnist,source_organmnist,0.04999995231628418,False,0.01,1,source_octmnist
36,4,pathmnist,16,5,fcf6081d395d5c69715e67843e75d805918c48e48130efa2e76b8c9658072f25,shared,shared,source_octmnist,0.0,True,0.01,3,shared|source_octmnist|source_organmnist
36,4,pathmnist,16,6,7ed50cd256ebb081bc9b043313f37f28521196e2c9190a70c6df699cbdb3c770,shared,shared,source_tissuemnist,0.011111080646514893,False,0.01,1,shared
36,4,pathmnist,16,7,076ff3d80ca59710657632f783426959d51c8538b838a3390bfbd5e9582428cf,source_breastmnist,source_breastmnist,source_organmnist,0.005555510520935059,False,0.01,3,source_breastmnist|source_organmnist|source_tissuemnist
36,4,pathmnist,16,8,eb547f51b2a6b71507ddd665b524a5038cb41b439beebca01201f84ce669b210,shared,shared,source_octmnist,0.0,True,0.01,3,shared|source_breastmnist|source_octmnist
36,4,pathmnist,16,9,a9f5536c04e010988af4350f7947513aea0ca45df1c14deb14435cba3f871171,source_breastmnist,source_breastmnist,shared,0.005555510520935059,False,0.01,4,shared|source_breastmnist|source_dermamnist|source_organmnist
